at,score,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,appVersion,review,label,Lable Confidence Score
2024-10-14 10:05:16,1,4,7.0.9,,,7.0.9,Very worst customer support and indigo website working very bad. We can't add extra baggage it will showing error. And when we calling customer support they are asking 4 times more for baggage. Example if online showing 2000 rupees They are asking 10000 rupees.,customer service,0.8463709354400635
2024-10-14 08:34:10,1,0,,,,,"Worst service I got in my travel life, Luggage shifting staffs are untrained or uneducated, just because of them my trolley legs broken even it's only 22 kgs, where as I'm using VIP brand trolley, I request and I promise will never fly with Indigo ever. 🤦🤦🤦",customer service,0.8110215067863464
2024-10-14 08:09:47,3,0,7.0.9,,,7.0.9,"Excellant treatment, punctuality, cordial relations of staff both in flight, airports. I have made journeys to different parts of India preferably in your flights.",customer service,0.9772707223892212
2024-10-14 00:44:37,2,0,7.0.9,,,7.0.9,Unable to see/add trips and web check in,booking problem,0.5988234877586365
2024-10-13 23:35:32,1,0,6.0.6,,,6.0.6,App is now not compatible with the device. Surprising that Note 9 is out of the list.,offers issue,0.8700165152549744
2024-10-13 20:47:48,1,5,7.0.9,,,7.0.9,It's worst as ever. For last six months I am continuously uninstalling and again installing the app with a hope of improvement. Not sure the connection between the software developer and the Indigo management who tolerate such lousy app,offers issue,0.9206063151359558
2024-10-13 20:21:37,1,0,7.0.9,,,7.0.9,"The app is very inconsistent, it does not list even the bookings made through the app",booking problem,0.43405160307884216
2024-10-13 19:07:36,1,4,5.0.73,"Hi, we request you write to us at https://bit.ly/3NRDNl3 in detail, so we may look into the same. Thanks. ~Navi",2023-01-28 13:06:19,5.0.73,"While check in , at the time of entering the details of self declaration .., Everytime it says *please enter a valid Mobile number*, even after entering valid number. But, the issue is not there in website. Still, i am facing this issue for 2-3 years. Every time, it is showing session times out ..",offers issue,0.5233560800552368
2024-10-13 07:07:55,1,0,6.0.6,,,6.0.6,Says not compatible with this android device and does not open,offers issue,0.8560634851455688
2024-10-13 00:07:09,1,2,7.0.9,,,7.0.9,"Unable to view my upcoming trips/ previous trips. Bluechip points doesn't show. Doesnt allow me to ""actually"" purchase 6E Adds on. Pathetic App for an airline who has the largest share in Indian Market.",offers issue,0.42911407351493835
2024-10-12 21:52:12,1,0,,,,,Bad behaviour cabin crew and customer care service is not good,offers issue,0.5956113338470459
2024-10-12 18:37:35,1,0,7.0.9,,,7.0.9,Worst airline ever.. rude staff highly irresponsible. Webcheckin is a scam in indigo,offers issue,0.6867607235908508
2024-10-12 17:41:44,1,0,6.0.6,,,6.0.6,Not compatible,offers issue,0.9316694140434265
2024-10-12 13:19:44,1,2,7.0.9,,,7.0.9,"Worst UI. There is still no mention of Blue Chip, no way we can track our loyalty points.",offers issue,0.7619853019714355
2024-10-12 10:27:27,1,0,7.0.9,,,7.0.9,"The app is still not functioning properly. I have been trying to book for the past one week, still unable to do so. Thanks.",booking problem,0.4443197250366211
2024-10-12 09:18:27,1,0,,,,,My device isn't compatible with this app after update.,offers issue,0.8924070596694946
2024-10-11 22:05:16,1,60,7.0.9,,,7.0.9,"You will not be able to purchase extra add in without customer care help. The reason is that the app as well as the website is purposely designed in a way that you can't do seat selection. I tried android, iOS and laptop (chrome/edge). They want to charge extra money for call center help. Really bad interface and extremely buggy design for seat selection.i was trying to upgrade to prime addon. And if it's a known issue then the management should have waived of the extra charges on telebooking",customer service,0.4324011504650116
2024-10-11 20:40:09,1,0,7.0.9,,,7.0.9,One of the worst app and the website as well.,offers issue,0.9226343035697937
2024-10-11 12:25:25,5,0,7.0.9,,,7.0.9,Good service and good customised dealing.,customer service,0.9470997452735901
2024-10-11 11:57:30,3,39,7.0.9,,,7.0.9,"There were 2 flights trip, CCU-DEL-SXR. Could not able to view the boarding pass after first part of my trip is completed. An error from checkin controller is being shown with red colored popup. This is so ridiculous that Indigo can not place a hassle free app for the passengers. It seems the App is not thoroughly tested before being released.",offers issue,0.49714991450309753
2024-10-11 09:50:25,5,0,6.0.6,,,6.0.6,Indigo service bhuthsccha hai .time per ticket mil jata hai ticket be sasta hai,customer service,0.37140849232673645
2024-10-11 09:39:19,5,6,7.0.9,,,7.0.9,Indigo gives very good service in all respects. I prefer indigo to any other airlines.,customer service,0.8628331422805786
2024-10-10 14:56:40,1,4,7.0.9,,,7.0.9,The app is almost unusable. It hangs all the time when I tried to book from outside India. Being an international airline the app must support international usage but apparently it does not.,booking problem,0.40271881222724915
2024-10-10 09:17:41,1,0,,,,,"Laggy App , i ended booking the travel for am incorrect date, and no email received from the app booking. Better to get booking done online thru website. Expected better from indigo",app slowness,0.46463412046432495
2024-10-09 23:55:04,1,0,5.1.8,,,5.1.8,very bad app,offers issue,0.905757486820221
2024-10-09 19:56:52,1,2,7.0.9,,,7.0.9,Earlier version was better. This version is completely useless. Doesnt even show upcoming trips. Cant even redeem my 6E reward points. Fix it soon please,offers issue,0.6824082732200623
2024-10-09 19:33:42,1,0,7.0.9,,,7.0.9,Pathetic services from Indigo. Never reply on time and the price is paid by the customer,customer service,0.4551030397415161
2024-10-09 19:26:57,1,0,7.0.9,,,7.0.9,Not able to select seat while booking.,booking problem,0.6770066618919373
2024-10-09 14:56:08,1,3,7.0.9,,,7.0.9,Air india is far more better than indigo as after the booking is done and by mistakely if you did any mistake in the booking their customer support team will not help you out they have kept their customer support team to do upselling in this review I talked about Air india because the same scenario which happened here with indigo was happened with air india and they helped me out without any charges as a goodwill gesture For silly mistake they are charging the entire amount of your booking,booking problem,0.3841593861579895
2024-10-09 14:15:27,1,1,7.0.9,,,7.0.9,All upcoming bookings vanish every now and then. I have to log in to website every time. Absolutely pissed off with shoddy Application experience.,booking problem,0.5927533507347107
2024-10-09 13:51:57,1,4,7.0.9,"To login each time we need OTP, as OTP will ensure that none of the personal data of a user can be compromised to any unknown person. However, we would share the feedback with the concerned team for further review.",2017-07-18 16:42:48,7.0.9,"This is a new review. The new UI is worst. No option to select extended date to modify ticket. That means one can modify date 1 month only. Date modification did not work for me on app. I had to use laptop. The online chat support is useless. Lacks knowledge. Was telling date change will be Rs 5999 for flexplus fare. Which I could do paying Rs5 only on laptop. What kind of garbage app ? Why you put untrained staff on work from home. When throw peanut, you get monkey only: developer/chat agent.",customer service,0.38028180599212646
2024-10-09 12:21:50,1,7,7.0.9,,,7.0.9,"Just a terrible app. Login is a nightmare, booking flights is a hassle and the reward system just doesn't show. They keep coming with updates which make the app bloated or buggy or both. I think the developers just don't want customers to use the app.",booking problem,0.5624163746833801
2024-10-09 12:03:44,1,0,7.0.9,,,7.0.9,Fraud app....no reward claim option for 6E credit card,offers issue,0.41856086254119873
2024-10-09 00:53:51,5,0,7.0.9,,,7.0.9,Great,customer service,0.39408835768699646
2024-10-08 18:51:12,1,0,7.0.9,,,7.0.9,"Do you guys need good app developers? I will get it for you. I am trying to log into the app, and wasted 1 hr waiting for otp.",app slowness,0.40099823474884033
2024-10-08 15:36:09,1,8,7.0.9,,,7.0.9,After updating I'm unable to see my previous journey details and also I'm using 6E credit card for which i can use the reward points to book tickets. Now they updated the application and removed the feature to use those rewards.,offers issue,0.4911280870437622
2024-10-08 03:12:54,1,248,7.0.9,,,7.0.9,"For the current version ~ I'm not able to view any of the upcoming or past trips. I'm unable to web check-in for any of my trips as well ~ it shows the standard error ~ booking allowed between 48 hours to 60 minutes before dep. I have to open your webpage in browser and then check-in from there each time (mind you, all these bookings were done from this App). You've rendered the App useless.",offers issue,0.6445136666297913
2024-10-08 01:03:33,1,0,6.0.6,,,6.0.6,Before it was working fine now very worst,offers issue,0.9498813152313232
2024-10-07 23:39:57,1,0,6.0.2,,,6.0.2,I am not able to login....always showing message is that device is incompatible,offers issue,0.8095744848251343
2024-10-07 23:17:48,1,0,7.0.9,,,7.0.9,if something wrong staff is helpless and not responsible,offers issue,0.9331234693527222
2024-10-07 21:56:44,1,0,6.0.6,,,6.0.6,One minute before i have checked ticker rates later it shows message App is no longer supported your device any more. Please clear this glitch....,offers issue,0.8040724396705627
2024-10-07 21:47:38,1,0,,,,,kindly work in application unable to installation in Redmi 9,offers issue,0.5132279396057129
2024-10-07 13:46:45,1,0,5.1.8,,,5.1.8,"Device is not comparable. I have Micromax IN 1, Android 10.",offers issue,0.8545343279838562
2024-10-06 19:48:00,5,0,,,,,Very good exlent service,customer service,0.93148273229599
2024-10-06 16:15:10,1,3,7.0.9,,,7.0.9,Before this App was very useful But now a days very difficult to login because of only otp verification option available. For international user never receives otp in registered number. Alternative mail otp verification option must be available to ease the login process.,offers issue,0.7585198879241943
2024-10-06 14:52:47,1,0,,,,,Not able to use 6E rewards and promo code not applicable,offers issue,0.8797343373298645
2024-10-06 14:45:03,1,0,6.0.6,,,6.0.6,"Not working, no alternative support app available. Super bad airline.",offers issue,0.48668646812438965
2024-10-06 12:26:27,1,0,,,,,Most third class airline,offers issue,0.5186296105384827
2024-10-06 09:49:55,3,6,7.0.9,,,7.0.9,"The app is not as friendly as it used to be... Keeps on loading and then suddenly stops. A lot of times i have to force stop the app so, i can reload it. I'm a regular traveler and it used to be great but some work needs to be done on the app.",app slowness,0.610809326171875
2024-10-06 07:44:44,1,4,7.0.9,,,7.0.9,How do you mess up the web check-in functionality after revamping your whole UI ? TERRIBLE. I can't web check in through the browser because it redirects to the mobile app. Kudos,offers issue,0.7881791591644287
2024-10-05 23:50:54,1,0,7.0.9,,,7.0.9,Worst,offers issue,0.9370328187942505
2024-10-05 22:47:27,1,13,7.0.9,,,7.0.9,"Has become horrible with latest update. Changes don't get saved, trips don't show in profile. Seats can not be selected, picks up Mrs. By default. Have been complaining about last one for previous 3 trips. No action from Indigo",offers issue,0.6333136558532715
2024-10-05 21:29:58,1,0,,,,,"All of a sudden, the application is not supported on my phone after update. This is not expected from Indigo.",offers issue,0.8484086394309998
2024-10-05 19:24:21,1,2,7.0.9,,,7.0.9,": Worest flight journey of my life, it was totally chaos #Airindigo flight no 6E 18 from Istanbul to Mumbai and 6E 534 Mumbai to hyderabad was an absolute nightmare 1 st flight was cancelled due to technical reasons and made us wait whole night and then got the rooms in early morning which is of no use 2 nd is now our luggage are missing, even the ground staff is useless They did check our problem properly and talking about our own luggage things why",offers issue,0.744474470615387
